match_id,date,team_a,team_b,team_a_goals,team_b_goals,winner,is_draw,tournament,stage,city,country,venue,neutral,source,last_updated
1998-06-21-united-states-iran,1998-06-21,United States,Iran,1.0,2.0,Iran,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-22-colombia-tunisia,1998-06-22,Colombia,Tunisia,1.0,0.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-22-romania-england,1998-06-22,Romania,England,2.0,1.0,Romania,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-23-brazil-norway,1998-06-23,Brazil,Norway,1.0,2.0,Norway,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-23-chile-cameroon,1998-06-23,Chile,Cameroon,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-23-italy-austria,1998-06-23,Italy,Austria,2.0,1.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-23-scotland-morocco,1998-06-23,Scotland,Morocco,0.0,3.0,Morocco,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-24-france-denmark,1998-06-24,France,Denmark,2.0,1.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-24-nigeria-paraguay,1998-06-24,Nigeria,Paraguay,1.0,3.0,Paraguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-24-south-africa-saudi-arabia,1998-06-24,South Africa,Saudi Arabia,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-24-spain-bulgaria,1998-06-24,Spain,Bulgaria,6.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-25-belgium-south-korea,1998-06-25,Belgium,South Korea,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-25-germany-iran,1998-06-25,Germany,Iran,2.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-25-netherlands-mexico,1998-06-25,Netherlands,Mexico,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-26-argentina-croatia,1998-06-26,Argentina,Croatia,1.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-26-colombia-england,1998-06-26,Colombia,England,0.0,2.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-26-japan-jamaica,1998-06-26,Japan,Jamaica,1.0,2.0,Jamaica,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-26-romania-tunisia,1998-06-26,Romania,Tunisia,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-27-brazil-chile,1998-06-27,Brazil,Chile,4.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-27-italy-norway,1998-06-27,Italy,Norway,1.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-28-france-paraguay,1998-06-28,France,Paraguay,1.0,0.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-28-nigeria-denmark,1998-06-28,Nigeria,Denmark,1.0,4.0,Denmark,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-29-germany-mexico,1998-06-29,Germany,Mexico,2.0,1.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-30-argentina-england,1998-06-30,Argentina,England,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-06-30-romania-croatia,1998-06-30,Romania,Croatia,0.0,1.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-07-03-brazil-denmark,1998-07-03,Brazil,Denmark,3.0,2.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-07-03-italy-france,1998-07-03,Italy,France,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-07-04-germany-croatia,1998-07-04,Germany,Croatia,0.0,3.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-07-04-netherlands-argentina,1998-07-04,Netherlands,Argentina,2.0,1.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-07-07-brazil-netherlands,1998-07-07,Brazil,Netherlands,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-07-08-france-croatia,1998-07-08,France,Croatia,2.0,1.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-07-11-netherlands-croatia,1998-07-11,Netherlands,Croatia,1.0,2.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
1998-07-12-brazil-france,1998-07-12,Brazil,France,0.0,3.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-05-31-france-senegal,2002-05-31,France,Senegal,0.0,1.0,Senegal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-01-germany-saudi-arabia,2002-06-01,Germany,Saudi Arabia,8.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-01-republic-of-ireland-cameroon,2002-06-01,Republic of Ireland,Cameroon,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-01-uruguay-denmark,2002-06-01,Uruguay,Denmark,1.0,2.0,Denmark,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-02-argentina-nigeria,2002-06-02,Argentina,Nigeria,1.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-02-england-sweden,2002-06-02,England,Sweden,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-02-paraguay-south-africa,2002-06-02,Paraguay,South Africa,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-02-spain-slovenia,2002-06-02,Spain,Slovenia,3.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-03-brazil-turkey,2002-06-03,Brazil,Turkey,2.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-03-croatia-mexico,2002-06-03,Croatia,Mexico,0.0,1.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-03-italy-ecuador,2002-06-03,Italy,Ecuador,2.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-04-japan-belgium,2002-06-04,Japan,Belgium,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-04-south-korea-poland,2002-06-04,South Korea,Poland,2.0,0.0,South Korea,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-05-germany-republic-of-ireland,2002-06-05,Germany,Republic of Ireland,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-05-russia-tunisia,2002-06-05,Russia,Tunisia,2.0,0.0,Russia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-05-united-states-portugal,2002-06-05,United States,Portugal,3.0,2.0,United States,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-06-cameroon-saudi-arabia,2002-06-06,Cameroon,Saudi Arabia,1.0,0.0,Cameroon,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-06-denmark-senegal,2002-06-06,Denmark,Senegal,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-06-france-uruguay,2002-06-06,France,Uruguay,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-07-argentina-england,2002-06-07,Argentina,England,0.0,1.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-07-spain-paraguay,2002-06-07,Spain,Paraguay,3.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-07-sweden-nigeria,2002-06-07,Sweden,Nigeria,2.0,1.0,Sweden,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-08-italy-croatia,2002-06-08,Italy,Croatia,1.0,2.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-08-south-africa-slovenia,2002-06-08,South Africa,Slovenia,1.0,0.0,South Africa,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-09-costa-rica-turkey,2002-06-09,Costa Rica,Turkey,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-09-japan-russia,2002-06-09,Japan,Russia,1.0,0.0,Japan,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-09-mexico-ecuador,2002-06-09,Mexico,Ecuador,2.0,1.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-10-south-korea-united-states,2002-06-10,South Korea,United States,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-10-portugal-poland,2002-06-10,Portugal,Poland,4.0,0.0,Portugal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-10-tunisia-belgium,2002-06-10,Tunisia,Belgium,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-11-cameroon-germany,2002-06-11,Cameroon,Germany,0.0,2.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-11-denmark-france,2002-06-11,Denmark,France,2.0,0.0,Denmark,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-11-saudi-arabia-republic-of-ireland,2002-06-11,Saudi Arabia,Republic of Ireland,0.0,3.0,Republic of Ireland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-11-senegal-uruguay,2002-06-11,Senegal,Uruguay,3.0,3.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-12-nigeria-england,2002-06-12,Nigeria,England,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-12-slovenia-paraguay,2002-06-12,Slovenia,Paraguay,1.0,3.0,Paraguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-12-south-africa-spain,2002-06-12,South Africa,Spain,2.0,3.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-12-sweden-argentina,2002-06-12,Sweden,Argentina,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-13-costa-rica-brazil,2002-06-13,Costa Rica,Brazil,2.0,5.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-13-ecuador-croatia,2002-06-13,Ecuador,Croatia,1.0,0.0,Ecuador,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-13-mexico-italy,2002-06-13,Mexico,Italy,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-14-belgium-russia,2002-06-14,Belgium,Russia,3.0,2.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-14-tunisia-japan,2002-06-14,Tunisia,Japan,0.0,2.0,Japan,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-14-portugal-south-korea,2002-06-14,Portugal,South Korea,0.0,1.0,South Korea,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-14-poland-united-states,2002-06-14,Poland,United States,3.0,1.0,Poland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-15-denmark-england,2002-06-15,Denmark,England,0.0,3.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-15-germany-paraguay,2002-06-15,Germany,Paraguay,1.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-16-spain-republic-of-ireland,2002-06-16,Spain,Republic of Ireland,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-16-sweden-senegal,2002-06-16,Sweden,Senegal,1.0,2.0,Senegal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-17-brazil-belgium,2002-06-17,Brazil,Belgium,2.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-17-mexico-united-states,2002-06-17,Mexico,United States,0.0,2.0,United States,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-18-japan-turkey,2002-06-18,Japan,Turkey,0.0,1.0,Turkey,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-18-south-korea-italy,2002-06-18,South Korea,Italy,2.0,1.0,South Korea,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-21-england-brazil,2002-06-21,England,Brazil,1.0,2.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-21-germany-united-states,2002-06-21,Germany,United States,1.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-22-spain-south-korea,2002-06-22,Spain,South Korea,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-22-senegal-turkey,2002-06-22,Senegal,Turkey,0.0,1.0,Turkey,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-25-germany-south-korea,2002-06-25,Germany,South Korea,1.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-26-brazil-turkey,2002-06-26,Brazil,Turkey,1.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-29-south-korea-turkey,2002-06-29,South Korea,Turkey,2.0,3.0,Turkey,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2002-06-30-germany-brazil,2002-06-30,Germany,Brazil,0.0,2.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-09-germany-costa-rica,2006-06-09,Germany,Costa Rica,4.0,2.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-09-poland-ecuador,2006-06-09,Poland,Ecuador,0.0,2.0,Ecuador,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-10-argentina-ivory-coast,2006-06-10,Argentina,Ivory Coast,2.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-10-england-paraguay,2006-06-10,England,Paraguay,1.0,0.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-10-trinidad-and-tobago-sweden,2006-06-10,Trinidad and Tobago,Sweden,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-11-angola-portugal,2006-06-11,Angola,Portugal,0.0,1.0,Portugal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-11-mexico-iran,2006-06-11,Mexico,Iran,3.0,1.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-12-australia-japan,2006-06-12,Australia,Japan,3.0,1.0,Australia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-12-italy-ghana,2006-06-12,Italy,Ghana,2.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-12-united-states-czech-republic,2006-06-12,United States,Czech Republic,0.0,3.0,Czech Republic,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-13-brazil-croatia,2006-06-13,Brazil,Croatia,1.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-13-france-switzerland,2006-06-13,France,Switzerland,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-13-south-korea-togo,2006-06-13,South Korea,Togo,2.0,1.0,South Korea,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-14-germany-poland,2006-06-14,Germany,Poland,1.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-14-spain-ukraine,2006-06-14,Spain,Ukraine,4.0,0.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-14-tunisia-saudi-arabia,2006-06-14,Tunisia,Saudi Arabia,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-15-ecuador-costa-rica,2006-06-15,Ecuador,Costa Rica,3.0,0.0,Ecuador,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-15-england-trinidad-and-tobago,2006-06-15,England,Trinidad and Tobago,2.0,0.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-15-sweden-paraguay,2006-06-15,Sweden,Paraguay,1.0,0.0,Sweden,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-16-mexico-angola,2006-06-16,Mexico,Angola,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-16-netherlands-ivory-coast,2006-06-16,Netherlands,Ivory Coast,2.0,1.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-17-czech-republic-ghana,2006-06-17,Czech Republic,Ghana,0.0,2.0,Ghana,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-17-italy-united-states,2006-06-17,Italy,United States,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-17-portugal-iran,2006-06-17,Portugal,Iran,2.0,0.0,Portugal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-18-brazil-australia,2006-06-18,Brazil,Australia,2.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-18-france-south-korea,2006-06-18,France,South Korea,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-18-japan-croatia,2006-06-18,Japan,Croatia,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-19-saudi-arabia-ukraine,2006-06-19,Saudi Arabia,Ukraine,0.0,4.0,Ukraine,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-19-spain-tunisia,2006-06-19,Spain,Tunisia,3.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-19-togo-switzerland,2006-06-19,Togo,Switzerland,0.0,2.0,Switzerland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-20-costa-rica-poland,2006-06-20,Costa Rica,Poland,1.0,2.0,Poland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-20-ecuador-germany,2006-06-20,Ecuador,Germany,0.0,3.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-20-paraguay-trinidad-and-tobago,2006-06-20,Paraguay,Trinidad and Tobago,2.0,0.0,Paraguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-20-sweden-england,2006-06-20,Sweden,England,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-21-iran-angola,2006-06-21,Iran,Angola,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-21-netherlands-argentina,2006-06-21,Netherlands,Argentina,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-21-portugal-mexico,2006-06-21,Portugal,Mexico,2.0,1.0,Portugal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-22-croatia-australia,2006-06-22,Croatia,Australia,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-22-czech-republic-italy,2006-06-22,Czech Republic,Italy,0.0,2.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-22-ghana-united-states,2006-06-22,Ghana,United States,2.0,1.0,Ghana,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-22-japan-brazil,2006-06-22,Japan,Brazil,1.0,4.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-23-saudi-arabia-spain,2006-06-23,Saudi Arabia,Spain,0.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-23-switzerland-south-korea,2006-06-23,Switzerland,South Korea,2.0,0.0,Switzerland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-23-togo-france,2006-06-23,Togo,France,0.0,2.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-23-ukraine-tunisia,2006-06-23,Ukraine,Tunisia,1.0,0.0,Ukraine,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-24-argentina-mexico,2006-06-24,Argentina,Mexico,2.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-24-germany-sweden,2006-06-24,Germany,Sweden,2.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-25-england-ecuador,2006-06-25,England,Ecuador,1.0,0.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-25-portugal-netherlands,2006-06-25,Portugal,Netherlands,1.0,0.0,Portugal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-26-italy-australia,2006-06-26,Italy,Australia,1.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-26-switzerland-ukraine,2006-06-26,Switzerland,Ukraine,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-27-brazil-ghana,2006-06-27,Brazil,Ghana,3.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-27-spain-france,2006-06-27,Spain,France,1.0,3.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-30-germany-argentina,2006-06-30,Germany,Argentina,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-06-30-italy-ukraine,2006-06-30,Italy,Ukraine,3.0,0.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-07-01-brazil-france,2006-07-01,Brazil,France,0.0,1.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-07-01-england-portugal,2006-07-01,England,Portugal,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-07-04-germany-italy,2006-07-04,Germany,Italy,0.0,2.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-07-05-portugal-france,2006-07-05,Portugal,France,0.0,1.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-07-08-germany-portugal,2006-07-08,Germany,Portugal,3.0,1.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2006-07-09-italy-france,2006-07-09,Italy,France,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-11-south-africa-mexico,2010-06-11,South Africa,Mexico,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-11-uruguay-france,2010-06-11,Uruguay,France,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-12-argentina-nigeria,2010-06-12,Argentina,Nigeria,1.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-12-england-united-states,2010-06-12,England,United States,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-12-south-korea-greece,2010-06-12,South Korea,Greece,2.0,0.0,South Korea,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-13-algeria-slovenia,2010-06-13,Algeria,Slovenia,0.0,1.0,Slovenia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-13-germany-australia,2010-06-13,Germany,Australia,4.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-13-serbia-ghana,2010-06-13,Serbia,Ghana,0.0,1.0,Ghana,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-14-italy-paraguay,2010-06-14,Italy,Paraguay,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-14-japan-cameroon,2010-06-14,Japan,Cameroon,1.0,0.0,Japan,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-14-netherlands-denmark,2010-06-14,Netherlands,Denmark,2.0,0.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-15-ivory-coast-portugal,2010-06-15,Ivory Coast,Portugal,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-15-new-zealand-slovakia,2010-06-15,New Zealand,Slovakia,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-16-honduras-chile,2010-06-16,Honduras,Chile,0.0,1.0,Chile,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
