simulation_id,finalist_1,finalist_2,finalist_pair_key,champion,runner_up,semifinalists,fallback_mapping_used
8707,Spain,England,England vs Spain,Spain,England,,True
8708,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8709,Spain,England,England vs Spain,England,Spain,,True
8710,Spain,England,England vs Spain,Spain,England,,True
8711,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8712,Spain,England,England vs Spain,Spain,England,,True
8713,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8714,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8715,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8716,Spain,England,England vs Spain,Spain,England,,True
8717,Spain,England,England vs Spain,Spain,England,,True
8718,Spain,England,England vs Spain,England,Spain,,True
8719,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8720,Spain,England,England vs Spain,England,Spain,,True
8721,Spain,England,England vs Spain,Spain,England,,True
8722,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8723,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8724,Spain,England,England vs Spain,Spain,England,,True
8725,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8726,Spain,England,England vs Spain,Spain,England,,True
8727,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8728,Spain,England,England vs Spain,England,Spain,,True
8729,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8730,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8731,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8732,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8733,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8734,Spain,England,England vs Spain,Spain,England,,True
8735,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8736,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8737,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8738,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8739,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8740,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8741,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8742,Spain,England,England vs Spain,England,Spain,,True
8743,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8744,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8745,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8746,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8747,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8748,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8749,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8750,Spain,England,England vs Spain,Spain,England,,True
8751,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8752,Spain,England,England vs Spain,England,Spain,,True
8753,Spain,England,England vs Spain,England,Spain,,True
8754,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8755,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8756,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8757,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8758,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8759,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8760,Spain,England,England vs Spain,England,Spain,,True
8761,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8762,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8763,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8764,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8765,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8766,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8767,Spain,England,England vs Spain,Spain,England,,True
8768,Spain,England,England vs Spain,England,Spain,,True
8769,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8770,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8771,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8772,Spain,England,England vs Spain,Spain,England,,True
8773,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8774,Spain,England,England vs Spain,England,Spain,,True
8775,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8776,Spain,England,England vs Spain,Spain,England,,True
8777,Spain,England,England vs Spain,Spain,England,,True
8778,Spain,England,England vs Spain,Spain,England,,True
8779,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8780,Spain,England,England vs Spain,England,Spain,,True
8781,Spain,England,England vs Spain,England,Spain,,True
8782,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8783,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8784,Spain,England,England vs Spain,Spain,England,,True
8785,Spain,England,England vs Spain,England,Spain,,True
8786,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8787,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8788,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8789,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8790,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8791,Spain,England,England vs Spain,England,Spain,,True
8792,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8793,Spain,England,England vs Spain,England,Spain,,True
8794,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8795,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8796,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8797,Spain,England,England vs Spain,England,Spain,,True
8798,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8799,Spain,England,England vs Spain,England,Spain,,True
8800,Spain,England,England vs Spain,Spain,England,,True
8801,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8802,Spain,England,England vs Spain,Spain,England,,True
8803,Spain,England,England vs Spain,Spain,England,,True
8804,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8805,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8806,Spain,England,England vs Spain,Spain,England,,True
8807,Spain,England,England vs Spain,England,Spain,,True
8808,Spain,England,England vs Spain,England,Spain,,True
8809,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8810,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8811,Spain,England,England vs Spain,Spain,England,,True
8812,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8813,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8814,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8815,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8816,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8817,Spain,England,England vs Spain,England,Spain,,True
8818,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8819,Spain,England,England vs Spain,Spain,England,,True
8820,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8821,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8822,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8823,Spain,England,England vs Spain,Spain,England,,True
8824,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8825,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8826,Spain,England,England vs Spain,England,Spain,,True
8827,Spain,England,England vs Spain,England,Spain,,True
8828,Spain,England,England vs Spain,England,Spain,,True
8829,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8830,Spain,England,England vs Spain,Spain,England,,True
8831,Spain,England,England vs Spain,Spain,England,,True
8832,Spain,England,England vs Spain,England,Spain,,True
8833,Spain,England,England vs Spain,Spain,England,,True
8834,Spain,England,England vs Spain,Spain,England,,True
8835,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8836,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8837,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8838,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8839,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8840,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8841,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8842,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8843,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8844,Spain,England,England vs Spain,Spain,England,,True
8845,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8846,Spain,England,England vs Spain,Spain,England,,True
8847,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8848,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8849,Spain,England,England vs Spain,England,Spain,,True
8850,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8851,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8852,Spain,England,England vs Spain,Spain,England,,True
8853,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8854,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8855,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8856,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8857,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8858,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8859,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8860,Spain,England,England vs Spain,Spain,England,,True
8861,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8862,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8863,Spain,England,England vs Spain,England,Spain,,True
8864,Spain,England,England vs Spain,England,Spain,,True
8865,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8866,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8867,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8868,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8869,Spain,England,England vs Spain,England,Spain,,True
8870,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8871,Spain,England,England vs Spain,England,Spain,,True
8872,Spain,England,England vs Spain,England,Spain,,True
8873,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8874,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8875,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8876,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8877,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8878,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8879,Spain,England,England vs Spain,England,Spain,,True
8880,Spain,England,England vs Spain,Spain,England,,True
8881,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8882,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8883,Spain,England,England vs Spain,Spain,England,,True
8884,Spain,England,England vs Spain,England,Spain,,True
8885,Spain,England,England vs Spain,England,Spain,,True
8886,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8887,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8888,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8889,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8890,Spain,England,England vs Spain,Spain,England,,True
8891,Spain,England,England vs Spain,England,Spain,,True
8892,Spain,England,England vs Spain,England,Spain,,True
8893,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8894,Spain,England,England vs Spain,Spain,England,,True
8895,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8896,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8897,Spain,England,England vs Spain,Spain,England,,True
8898,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8899,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8900,Spain,England,England vs Spain,England,Spain,,True
8901,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8902,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8903,Spain,England,England vs Spain,England,Spain,,True
8904,Spain,England,England vs Spain,England,Spain,,True
8905,Spain,England,England vs Spain,England,Spain,,True
8906,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8907,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8908,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8909,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8910,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8911,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8912,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8913,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8914,Spain,England,England vs Spain,Spain,England,,True
8915,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8916,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8917,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8918,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8919,Spain,England,England vs Spain,Spain,England,,True
8920,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8921,Spain,England,England vs Spain,Spain,England,,True
8922,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8923,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8924,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8925,Spain,England,England vs Spain,Spain,England,,True
8926,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8927,Spain,England,England vs Spain,Spain,England,,True
8928,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8929,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8930,Spain,England,England vs Spain,England,Spain,,True
8931,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8932,Spain,England,England vs Spain,Spain,England,,True
8933,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8934,Spain,England,England vs Spain,Spain,England,,True
8935,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8936,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8937,Spain,England,England vs Spain,England,Spain,,True
8938,Spain,England,England vs Spain,Spain,England,,True
8939,Spain,England,England vs Spain,England,Spain,,True
8940,Spain,England,England vs Spain,Spain,England,,True
8941,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8942,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8943,Spain,England,England vs Spain,Spain,England,,True
8944,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8945,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8946,Spain,England,England vs Spain,Spain,England,,True
8947,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8948,Spain,England,England vs Spain,England,Spain,,True
8949,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8950,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8951,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8952,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8953,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8954,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8955,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8956,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8957,Spain,England,England vs Spain,England,Spain,,True
8958,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8959,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8960,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8961,Spain,England,England vs Spain,England,Spain,,True
8962,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8963,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8964,Spain,England,England vs Spain,England,Spain,,True
8965,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8966,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8967,Spain,England,England vs Spain,England,Spain,,True
8968,Spain,England,England vs Spain,Spain,England,,True
8969,Spain,England,England vs Spain,England,Spain,,True
8970,Spain,England,England vs Spain,England,Spain,,True
8971,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8972,Spain,England,England vs Spain,Spain,England,,True
8973,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8974,Spain,England,England vs Spain,Spain,England,,True
8975,Spain,England,England vs Spain,England,Spain,,True
8976,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8977,Spain,England,England vs Spain,Spain,England,,True
8978,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8979,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8980,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8981,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8982,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8983,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8984,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8985,Spain,England,England vs Spain,Spain,England,,True
8986,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8987,Spain,England,England vs Spain,England,Spain,,True
8988,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8989,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8990,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8991,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8992,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8993,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8994,Spain,England,England vs Spain,Spain,England,,True
8995,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
8996,Spain,England,England vs Spain,Spain,England,,True
8997,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
8998,Spain,England,England vs Spain,Spain,England,,True
8999,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9000,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9001,Spain,England,England vs Spain,England,Spain,,True
9002,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9003,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9004,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9005,Spain,England,England vs Spain,Spain,England,,True
9006,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9007,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9008,Spain,England,England vs Spain,England,Spain,,True
9009,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9010,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9011,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9012,Spain,England,England vs Spain,England,Spain,,True
9013,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9014,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9015,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9016,Spain,England,England vs Spain,England,Spain,,True
9017,Spain,England,England vs Spain,England,Spain,,True
9018,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9019,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9020,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9021,Spain,England,England vs Spain,England,Spain,,True
9022,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9023,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9024,Spain,England,England vs Spain,Spain,England,,True
9025,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9026,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9027,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9028,Spain,England,England vs Spain,Spain,England,,True
9029,Spain,England,England vs Spain,Spain,England,,True
9030,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9031,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9032,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9033,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9034,Spain,England,England vs Spain,Spain,England,,True
9035,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9036,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9037,Spain,England,England vs Spain,Spain,England,,True
9038,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9039,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9040,Spain,England,England vs Spain,England,Spain,,True
9041,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9042,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9043,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9044,Spain,England,England vs Spain,England,Spain,,True
9045,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9046,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9047,Spain,England,England vs Spain,Spain,England,,True
9048,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9049,Spain,England,England vs Spain,Spain,England,,True
9050,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9051,Spain,England,England vs Spain,England,Spain,,True
9052,Spain,England,England vs Spain,Spain,England,,True
9053,Spain,England,England vs Spain,England,Spain,,True
9054,Spain,England,England vs Spain,Spain,England,,True
9055,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9056,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9057,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9058,Spain,England,England vs Spain,Spain,England,,True
9059,Spain,England,England vs Spain,Spain,England,,True
9060,Spain,England,England vs Spain,England,Spain,,True
9061,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9062,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9063,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9064,Spain,England,England vs Spain,Spain,England,,True
9065,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9066,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9067,Spain,England,England vs Spain,Spain,England,,True
9068,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9069,Spain,England,England vs Spain,England,Spain,,True
9070,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9071,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9072,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9073,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9074,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9075,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9076,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9077,Spain,England,England vs Spain,Spain,England,,True
9078,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9079,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9080,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9081,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9082,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9083,Spain,England,England vs Spain,Spain,England,,True
9084,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9085,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9086,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9087,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9088,Spain,England,England vs Spain,Spain,England,,True
9089,Spain,England,England vs Spain,Spain,England,,True
9090,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9091,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9092,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9093,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9094,Spain,England,England vs Spain,England,Spain,,True
9095,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9096,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9097,Spain,England,England vs Spain,Spain,England,,True
9098,Spain,England,England vs Spain,Spain,England,,True
9099,Spain,England,England vs Spain,Spain,England,,True
9100,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9101,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9102,Spain,England,England vs Spain,Spain,England,,True
9103,Spain,England,England vs Spain,Spain,England,,True
9104,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9105,Spain,England,England vs Spain,Spain,England,,True
9106,Spain,England,England vs Spain,England,Spain,,True
9107,Spain,England,England vs Spain,Spain,England,,True
9108,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9109,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9110,Spain,England,England vs Spain,Spain,England,,True
9111,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9112,Spain,England,England vs Spain,England,Spain,,True
9113,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9114,Spain,England,England vs Spain,Spain,England,,True
9115,Spain,England,England vs Spain,England,Spain,,True
9116,Spain,England,England vs Spain,Spain,England,,True
9117,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9118,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9119,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9120,Spain,England,England vs Spain,Spain,England,,True
9121,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9122,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9123,Spain,England,England vs Spain,England,Spain,,True
9124,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9125,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9126,Spain,England,England vs Spain,Spain,England,,True
9127,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9128,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9129,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9130,Spain,England,England vs Spain,England,Spain,,True
9131,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9132,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9133,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9134,Spain,England,England vs Spain,Spain,England,,True
9135,Spain,England,England vs Spain,England,Spain,,True
9136,Spain,England,England vs Spain,England,Spain,,True
9137,Spain,England,England vs Spain,Spain,England,,True
9138,Spain,England,England vs Spain,Spain,England,,True
9139,Spain,England,England vs Spain,England,Spain,,True
9140,Spain,England,England vs Spain,Spain,England,,True
9141,Spain,England,England vs Spain,Spain,England,,True
9142,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9143,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9144,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9145,Spain,England,England vs Spain,England,Spain,,True
9146,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9147,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9148,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9149,Spain,England,England vs Spain,Spain,England,,True
9150,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9151,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9152,Spain,England,England vs Spain,Spain,England,,True
9153,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
9154,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9155,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9156,Spain,England,England vs Spain,Spain,England,,True
9157,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
9158,Spain,England,England vs Spain,England,Spain,,True
9159,Spain,England,England vs Spain,England,Spain,,True
9160,Spain,England,England vs Spain,Spain,England,,True
9161,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
