timestamp,source,source_url,status,rows_fetched,raw_output_path,processed_output_path,notes
2026-07-05T21:24:56+00:00,fbref,https://fbref.com/en/comps/1/stats/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/stats/World-Cup-Stats
2026-07-05T21:25:02+00:00,fbref,https://fbref.com/en/comps/1/shooting/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/shooting/World-Cup-Stats
2026-07-05T21:25:09+00:00,fbref,https://fbref.com/en/comps/1/passing/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/passing/World-Cup-Stats
2026-07-05T21:25:16+00:00,fbref,https://fbref.com/en/comps/1/defense/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/defense/World-Cup-Stats
2026-07-05T21:25:23+00:00,fbref,https://fbref.com/en/comps/1/possession/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/possession/World-Cup-Stats
2026-07-05T21:25:30+00:00,fbref,https://fbref.com/en/comps/1/keepers/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/keepers/World-Cup-Stats
2026-07-05T21:25:37+00:00,fbref,https://fbref.com/en/comps/1/misc/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/misc/World-Cup-Stats
2026-07-05T21:32:17+00:00,world_football_elo,https://eloratings.net/,failed,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\elo\world_football_elo_current.csv,C:\Users\abelp\Desktop\Fifa Project\data\processed\team_ratings.csv,No tables found
2026-07-05T21:32:21+00:00,fbref,https://fbref.com/en/comps/1/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/World-Cup-Stats
2026-07-05T21:32:28+00:00,fbref,https://fbref.com/en/comps/1/stats/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/stats/World-Cup-Stats
