match_id,stage,team_a,team_b,result_label,simulation_id,match_slot,winner,loser,probability_source
6.0,Group Stage,Brazil,Morocco,draw,41,,,,
7.0,Group Stage,Haiti,Scotland,team_a_loss,41,,,,
9.0,Group Stage,Germany,Curaçao,team_a_loss,41,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,41,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_loss,41,,,,
14.0,Group Stage,Belgium,Egypt,team_a_loss,41,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,draw,41,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,41,,,,
17.0,Group Stage,France,Senegal,team_a_loss,41,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,41,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,41,,,,
22.0,Group Stage,England,Croatia,team_a_win,41,,,,
23.0,Group Stage,Ghana,Panama,team_a_loss,41,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_loss,41,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,41,,,,
28.0,Group Stage,Mexico,South Korea,team_a_win,41,,,,
29.0,Group Stage,United States,Australia,team_a_win,41,,,,
30.0,Group Stage,Scotland,Morocco,team_a_win,41,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,41,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,41,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,41,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,41,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,41,,,,
38.0,Group Stage,Belgium,Iran,team_a_win,41,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,41,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,41,,,,
43.0,Group Stage,Norway,Senegal,team_a_loss,41,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,41,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,41,,,,
46.0,Group Stage,England,Ghana,team_a_win,41,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,41,,,,
49.0,Group Stage,Switzerland,Canada,team_a_win,41,,,,
51.0,Group Stage,Scotland,Brazil,team_a_loss,41,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,41,,,,
54.0,Group Stage,South Africa,South Korea,draw,41,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,41,,,,
56.0,Group Stage,Ecuador,Germany,draw,41,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,41,,,,
60.0,Group Stage,Paraguay,Australia,team_a_win,41,,,,
61.0,Group Stage,Norway,France,draw,41,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,41,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,41,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,41,,,,
67.0,Group Stage,Panama,England,draw,41,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,41,,,,
69.0,Group Stage,Colombia,Portugal,team_a_win,41,,,,
71.0,Group Stage,Algeria,Austria,draw,41,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,41,,,,
,Round of 32,Mexico,Canada,team_a_win,41,R32_M1,Mexico,Canada,elo_fallback
,Round of 32,Brazil,United States,team_a_loss,41,R32_M2,United States,Brazil,elo_fallback
,Round of 32,Ecuador,Japan,team_a_win,41,R32_M3,Ecuador,Japan,elo_fallback
,Round of 32,Egypt,Uruguay,team_a_loss,41,R32_M4,Uruguay,Egypt,elo_fallback
,Round of 32,Senegal,Algeria,team_a_win,41,R32_M5,Senegal,Algeria,elo_fallback
,Round of 32,Colombia,Croatia,team_a_loss,41,R32_M6,Croatia,Colombia,elo_fallback
,Round of 32,Switzerland,South Africa,team_a_win,41,R32_M7,Switzerland,South Africa,elo_fallback
,Round of 32,Paraguay,Scotland,team_a_win,41,R32_M8,Paraguay,Scotland,elo_fallback
,Round of 32,Netherlands,Germany,team_a_win,41,R32_M9,Netherlands,Germany,elo_fallback
,Round of 32,Spain,Belgium,team_a_win,41,R32_M10,Spain,Belgium,elo_fallback
,Round of 32,Argentina,France,team_a_win,41,R32_M11,Argentina,France,elo_fallback
,Round of 32,England,Portugal,team_a_loss,41,R32_M12,Portugal,England,elo_fallback
,Round of 32,Iran,Saudi Arabia,team_a_win,41,R32_M13,Iran,Saudi Arabia,elo_fallback
,Round of 32,Morocco,Qatar,team_a_win,41,R32_M14,Morocco,Qatar,elo_fallback
,Round of 32,Austria,South Korea,team_a_win,41,R32_M15,Austria,South Korea,elo_fallback
,Round of 32,Panama,Curaçao,team_a_win,41,R32_M16,Panama,Curaçao,elo_fallback
,Round of 16,Mexico,United States,team_a_win,41,R16_M1,Mexico,United States,elo_fallback
,Round of 16,Ecuador,Uruguay,team_a_win,41,R16_M2,Ecuador,Uruguay,elo_fallback
,Round of 16,Senegal,Croatia,team_a_win,41,R16_M3,Senegal,Croatia,elo_fallback
,Round of 16,Switzerland,Paraguay,team_a_win,41,R16_M4,Switzerland,Paraguay,elo_fallback
,Round of 16,Netherlands,Spain,team_a_loss,41,R16_M5,Spain,Netherlands,elo_fallback
,Round of 16,Argentina,Portugal,team_a_loss,41,R16_M6,Portugal,Argentina,elo_fallback
,Round of 16,Iran,Morocco,team_a_win,41,R16_M7,Iran,Morocco,elo_fallback
,Round of 16,Austria,Panama,team_a_win,41,R16_M8,Austria,Panama,elo_fallback
,Quarterfinal,Mexico,Ecuador,team_a_win,41,QF_M1,Mexico,Ecuador,elo_fallback
,Quarterfinal,Senegal,Switzerland,team_a_win,41,QF_M2,Senegal,Switzerland,elo_fallback
,Quarterfinal,Spain,Portugal,team_a_loss,41,QF_M3,Portugal,Spain,elo_fallback
,Quarterfinal,Iran,Austria,team_a_win,41,QF_M4,Iran,Austria,elo_fallback
,Semifinal,Mexico,Senegal,team_a_loss,41,SF_M1,Senegal,Mexico,elo_fallback
,Semifinal,Portugal,Iran,team_a_win,41,SF_M2,Portugal,Iran,elo_fallback
,Final,Senegal,Portugal,team_a_win,41,FINAL_M1,Senegal,Portugal,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_win,42,,,,
4.0,Group Stage,United States,Paraguay,team_a_win,42,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_win,42,,,,
6.0,Group Stage,Brazil,Morocco,team_a_win,42,,,,
7.0,Group Stage,Haiti,Scotland,team_a_win,42,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,42,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,42,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_win,42,,,,
14.0,Group Stage,Belgium,Egypt,team_a_win,42,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,team_a_loss,42,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,42,,,,
17.0,Group Stage,France,Senegal,team_a_win,42,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,42,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,42,,,,
22.0,Group Stage,England,Croatia,team_a_win,42,,,,
23.0,Group Stage,Ghana,Panama,team_a_win,42,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_loss,42,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,42,,,,
28.0,Group Stage,Mexico,South Korea,team_a_loss,42,,,,
29.0,Group Stage,United States,Australia,team_a_win,42,,,,
30.0,Group Stage,Scotland,Morocco,team_a_win,42,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,42,,,,
34.0,Group Stage,Germany,Ivory Coast,draw,42,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,42,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,42,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,42,,,,
38.0,Group Stage,Belgium,Iran,draw,42,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,42,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,42,,,,
43.0,Group Stage,Norway,Senegal,team_a_win,42,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,42,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,42,,,,
46.0,Group Stage,England,Ghana,team_a_win,42,,,,
47.0,Group Stage,Panama,Croatia,team_a_win,42,,,,
49.0,Group Stage,Switzerland,Canada,team_a_loss,42,,,,
51.0,Group Stage,Scotland,Brazil,team_a_loss,42,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,42,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,42,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,42,,,,
56.0,Group Stage,Ecuador,Germany,draw,42,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,42,,,,
60.0,Group Stage,Paraguay,Australia,team_a_loss,42,,,,
61.0,Group Stage,Norway,France,team_a_loss,42,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,42,,,,
65.0,Group Stage,Egypt,Iran,team_a_win,42,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_win,42,,,,
67.0,Group Stage,Panama,England,team_a_loss,42,,,,
68.0,Group Stage,Croatia,Ghana,draw,42,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,42,,,,
71.0,Group Stage,Algeria,Austria,draw,42,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,42,,,,
,Round of 32,South Korea,Qatar,team_a_win,42,R32_M1,South Korea,Qatar,elo_fallback
,Round of 32,Brazil,Australia,team_a_win,42,R32_M2,Brazil,Australia,elo_fallback
,Round of 32,Ivory Coast,Japan,team_a_loss,42,R32_M3,Japan,Ivory Coast,elo_fallback
,Round of 32,Egypt,Uruguay,team_a_loss,42,R32_M4,Uruguay,Egypt,elo_fallback
,Round of 32,France,Algeria,team_a_win,42,R32_M5,France,Algeria,elo_fallback
,Round of 32,Portugal,Ghana,team_a_win,42,R32_M6,Portugal,Ghana,elo_fallback
,Round of 32,Canada,Mexico,team_a_loss,42,R32_M7,Mexico,Canada,elo_fallback
,Round of 32,United States,Haiti,team_a_win,42,R32_M8,United States,Haiti,elo_fallback
,Round of 32,Netherlands,Germany,team_a_loss,42,R32_M9,Germany,Netherlands,elo_fallback
,Round of 32,Spain,Iran,team_a_win,42,R32_M10,Spain,Iran,elo_fallback
,Round of 32,Argentina,Norway,team_a_win,42,R32_M11,Argentina,Norway,elo_fallback
,Round of 32,England,Colombia,team_a_loss,42,R32_M12,Colombia,England,elo_fallback
,Round of 32,Ecuador,Switzerland,team_a_loss,42,R32_M13,Switzerland,Ecuador,elo_fallback
,Round of 32,Belgium,South Africa,team_a_win,42,R32_M14,Belgium,South Africa,elo_fallback
,Round of 32,Austria,Cabo Verde,team_a_win,42,R32_M15,Austria,Cabo Verde,elo_fallback
,Round of 32,Morocco,Panama,team_a_win,42,R32_M16,Morocco,Panama,elo_fallback
,Round of 16,South Korea,Brazil,team_a_loss,42,R16_M1,Brazil,South Korea,elo_fallback
,Round of 16,Japan,Uruguay,team_a_loss,42,R16_M2,Uruguay,Japan,elo_fallback
,Round of 16,France,Portugal,team_a_loss,42,R16_M3,Portugal,France,elo_fallback
,Round of 16,Mexico,United States,team_a_win,42,R16_M4,Mexico,United States,elo_fallback
,Round of 16,Germany,Spain,team_a_win,42,R16_M5,Germany,Spain,elo_fallback
,Round of 16,Argentina,Colombia,team_a_loss,42,R16_M6,Colombia,Argentina,elo_fallback
,Round of 16,Switzerland,Belgium,team_a_loss,42,R16_M7,Belgium,Switzerland,elo_fallback
,Round of 16,Austria,Morocco,team_a_win,42,R16_M8,Austria,Morocco,elo_fallback
,Quarterfinal,Brazil,Uruguay,team_a_win,42,QF_M1,Brazil,Uruguay,elo_fallback
,Quarterfinal,Portugal,Mexico,team_a_win,42,QF_M2,Portugal,Mexico,elo_fallback
,Quarterfinal,Germany,Colombia,team_a_win,42,QF_M3,Germany,Colombia,elo_fallback
,Quarterfinal,Belgium,Austria,team_a_win,42,QF_M4,Belgium,Austria,elo_fallback
,Semifinal,Brazil,Portugal,team_a_win,42,SF_M1,Brazil,Portugal,elo_fallback
,Semifinal,Germany,Belgium,team_a_win,42,SF_M2,Germany,Belgium,elo_fallback
,Final,Brazil,Germany,team_a_loss,42,FINAL_M1,Germany,Brazil,elo_fallback
1.0,Group Stage,Mexico,South Africa,draw,43,,,,
4.0,Group Stage,United States,Paraguay,team_a_loss,43,,,,
5.0,Group Stage,Qatar,Switzerland,draw,43,,,,
6.0,Group Stage,Brazil,Morocco,draw,43,,,,
7.0,Group Stage,Haiti,Scotland,team_a_win,43,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,43,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,43,,,,
11.0,Group Stage,Ivory Coast,Ecuador,draw,43,,,,
14.0,Group Stage,Belgium,Egypt,team_a_win,43,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,team_a_loss,43,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,43,,,,
17.0,Group Stage,France,Senegal,team_a_loss,43,,,,
19.0,Group Stage,Argentina,Algeria,draw,43,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,43,,,,
22.0,Group Stage,England,Croatia,team_a_loss,43,,,,
23.0,Group Stage,Ghana,Panama,team_a_loss,43,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_loss,43,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,43,,,,
28.0,Group Stage,Mexico,South Korea,team_a_loss,43,,,,
29.0,Group Stage,United States,Australia,team_a_loss,43,,,,
30.0,Group Stage,Scotland,Morocco,team_a_loss,43,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,43,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,43,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,43,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,43,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,43,,,,
38.0,Group Stage,Belgium,Iran,team_a_win,43,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,43,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,43,,,,
43.0,Group Stage,Norway,Senegal,team_a_loss,43,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,43,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,43,,,,
46.0,Group Stage,England,Ghana,team_a_win,43,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,43,,,,
49.0,Group Stage,Switzerland,Canada,draw,43,,,,
51.0,Group Stage,Scotland,Brazil,team_a_loss,43,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,43,,,,
54.0,Group Stage,South Africa,South Korea,team_a_win,43,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,43,,,,
56.0,Group Stage,Ecuador,Germany,team_a_loss,43,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,43,,,,
60.0,Group Stage,Paraguay,Australia,team_a_win,43,,,,
61.0,Group Stage,Norway,France,team_a_loss,43,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,43,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,43,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,43,,,,
67.0,Group Stage,Panama,England,draw,43,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,43,,,,
69.0,Group Stage,Colombia,Portugal,draw,43,,,,
71.0,Group Stage,Algeria,Austria,draw,43,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,43,,,,
,Round of 32,South Africa,Switzerland,team_a_loss,43,R32_M1,Switzerland,South Africa,elo_fallback
,Round of 32,Brazil,Australia,team_a_loss,43,R32_M2,Australia,Brazil,elo_fallback
,Round of 32,Germany,Japan,team_a_win,43,R32_M3,Germany,Japan,elo_fallback
,Round of 32,Belgium,Uruguay,team_a_win,43,R32_M4,Belgium,Uruguay,elo_fallback
,Round of 32,Senegal,Algeria,team_a_loss,43,R32_M5,Algeria,Senegal,elo_fallback
,Round of 32,Colombia,Panama,team_a_loss,43,R32_M6,Panama,Colombia,elo_fallback
,Round of 32,Canada,South Korea,team_a_win,43,R32_M7,Canada,South Korea,elo_fallback
,Round of 32,Paraguay,Morocco,team_a_win,43,R32_M8,Paraguay,Morocco,elo_fallback
,Round of 32,Netherlands,Ecuador,team_a_win,43,R32_M9,Netherlands,Ecuador,elo_fallback
,Round of 32,Spain,Iran,team_a_win,43,R32_M10,Spain,Iran,elo_fallback
,Round of 32,Argentina,France,team_a_win,43,R32_M11,Argentina,France,elo_fallback
,Round of 32,Croatia,Portugal,team_a_win,43,R32_M12,Croatia,Portugal,elo_fallback
,Round of 32,Ivory Coast,Cabo Verde,team_a_win,43,R32_M13,Ivory Coast,Cabo Verde,elo_fallback
,Round of 32,Austria,Qatar,team_a_win,43,R32_M14,Austria,Qatar,elo_fallback
,Round of 32,England,Mexico,team_a_win,43,R32_M15,England,Mexico,elo_fallback
,Round of 32,Haiti,Egypt,team_a_win,43,R32_M16,Haiti,Egypt,elo_fallback
,Round of 16,Switzerland,Australia,team_a_loss,43,R16_M1,Australia,Switzerland,elo_fallback
,Round of 16,Germany,Belgium,team_a_win,43,R16_M2,Germany,Belgium,elo_fallback
,Round of 16,Algeria,Panama,team_a_win,43,R16_M3,Algeria,Panama,elo_fallback
,Round of 16,Canada,Paraguay,team_a_win,43,R16_M4,Canada,Paraguay,elo_fallback
,Round of 16,Netherlands,Spain,team_a_loss,43,R16_M5,Spain,Netherlands,elo_fallback
,Round of 16,Argentina,Croatia,team_a_loss,43,R16_M6,Croatia,Argentina,elo_fallback
,Round of 16,Ivory Coast,Austria,team_a_win,43,R16_M7,Ivory Coast,Austria,elo_fallback
,Round of 16,England,Haiti,team_a_win,43,R16_M8,England,Haiti,elo_fallback
,Quarterfinal,Australia,Germany,team_a_win,43,QF_M1,Australia,Germany,elo_fallback
,Quarterfinal,Algeria,Canada,team_a_loss,43,QF_M2,Canada,Algeria,elo_fallback
,Quarterfinal,Spain,Croatia,team_a_loss,43,QF_M3,Croatia,Spain,elo_fallback
,Quarterfinal,Ivory Coast,England,team_a_loss,43,QF_M4,England,Ivory Coast,elo_fallback
,Semifinal,Australia,Canada,team_a_win,43,SF_M1,Australia,Canada,elo_fallback
,Semifinal,Croatia,England,team_a_loss,43,SF_M2,England,Croatia,model_reversed
,Final,Australia,England,team_a_loss,43,FINAL_M1,England,Australia,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_win,44,,,,
4.0,Group Stage,United States,Paraguay,draw,44,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_loss,44,,,,
6.0,Group Stage,Brazil,Morocco,team_a_win,44,,,,
7.0,Group Stage,Haiti,Scotland,draw,44,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,44,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,44,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_loss,44,,,,
14.0,Group Stage,Belgium,Egypt,team_a_win,44,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,team_a_loss,44,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,44,,,,
17.0,Group Stage,France,Senegal,team_a_win,44,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,44,,,,
20.0,Group Stage,Austria,Jordan,team_a_loss,44,,,,
22.0,Group Stage,England,Croatia,team_a_win,44,,,,
23.0,Group Stage,Ghana,Panama,team_a_win,44,,,,
24.0,Group Stage,Uzbekistan,Colombia,draw,44,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,44,,,,
28.0,Group Stage,Mexico,South Korea,team_a_win,44,,,,
29.0,Group Stage,United States,Australia,team_a_win,44,,,,
30.0,Group Stage,Scotland,Morocco,draw,44,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,44,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,44,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,44,,,,
36.0,Group Stage,Tunisia,Japan,draw,44,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,44,,,,
38.0,Group Stage,Belgium,Iran,draw,44,,,,
40.0,Group Stage,New Zealand,Egypt,draw,44,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,44,,,,
43.0,Group Stage,Norway,Senegal,team_a_loss,44,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,44,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,44,,,,
46.0,Group Stage,England,Ghana,team_a_win,44,,,,
47.0,Group Stage,Panama,Croatia,team_a_win,44,,,,
49.0,Group Stage,Switzerland,Canada,draw,44,,,,
51.0,Group Stage,Scotland,Brazil,draw,44,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,44,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,44,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,44,,,,
56.0,Group Stage,Ecuador,Germany,team_a_win,44,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,44,,,,
60.0,Group Stage,Paraguay,Australia,team_a_win,44,,,,
61.0,Group Stage,Norway,France,draw,44,,,,
64.0,Group Stage,Uruguay,Spain,draw,44,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,44,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,44,,,,
67.0,Group Stage,Panama,England,team_a_loss,44,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,44,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,44,,,,
71.0,Group Stage,Algeria,Austria,team_a_win,44,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,44,,,,
,Round of 32,Mexico,Canada,team_a_loss,44,R32_M1,Canada,Mexico,elo_fallback
,Round of 32,Brazil,Paraguay,team_a_loss,44,R32_M2,Paraguay,Brazil,elo_fallback
,Round of 32,Ecuador,Tunisia,team_a_loss,44,R32_M3,Tunisia,Ecuador,elo_fallback
,Round of 32,Iran,Spain,team_a_loss,44,R32_M4,Spain,Iran,elo_fallback
,Round of 32,France,Algeria,team_a_win,44,R32_M5,France,Algeria,elo_fallback
,Round of 32,Portugal,Panama,team_a_win,44,R32_M6,Portugal,Panama,elo_fallback
,Round of 32,Switzerland,South Korea,team_a_win,44,R32_M7,Switzerland,South Korea,elo_fallback
,Round of 32,United States,Morocco,team_a_loss,44,R32_M8,Morocco,United States,elo_fallback
,Round of 32,Netherlands,Germany,team_a_win,44,R32_M9,Netherlands,Germany,elo_fallback
,Round of 32,Uruguay,Belgium,team_a_loss,44,R32_M10,Belgium,Uruguay,elo_fallback
,Round of 32,Argentina,Senegal,team_a_win,44,R32_M11,Argentina,Senegal,elo_fallback
,Round of 32,England,Colombia,team_a_loss,44,R32_M12,Colombia,England,elo_fallback
,Round of 32,Scotland,New Zealand,team_a_win,44,R32_M13,Scotland,New Zealand,elo_fallback
,Round of 32,Ivory Coast,Uzbekistan,team_a_loss,44,R32_M14,Uzbekistan,Ivory Coast,elo_fallback
,Round of 32,Jordan,Norway,team_a_win,44,R32_M15,Jordan,Norway,elo_fallback
,Round of 32,Croatia,Japan,team_a_win,44,R32_M16,Croatia,Japan,elo_fallback
,Round of 16,Canada,Paraguay,team_a_loss,44,R16_M1,Paraguay,Canada,elo_fallback
,Round of 16,Tunisia,Spain,team_a_loss,44,R16_M2,Spain,Tunisia,elo_fallback
,Round of 16,France,Portugal,team_a_loss,44,R16_M3,Portugal,France,elo_fallback
,Round of 16,Switzerland,Morocco,team_a_loss,44,R16_M4,Morocco,Switzerland,elo_fallback
,Round of 16,Netherlands,Belgium,team_a_win,44,R16_M5,Netherlands,Belgium,elo_fallback
,Round of 16,Argentina,Colombia,team_a_loss,44,R16_M6,Colombia,Argentina,elo_fallback
,Round of 16,Scotland,Uzbekistan,team_a_win,44,R16_M7,Scotland,Uzbekistan,elo_fallback
,Round of 16,Jordan,Croatia,team_a_loss,44,R16_M8,Croatia,Jordan,elo_fallback
,Quarterfinal,Paraguay,Spain,team_a_loss,44,QF_M1,Spain,Paraguay,elo_fallback
,Quarterfinal,Portugal,Morocco,team_a_win,44,QF_M2,Portugal,Morocco,elo_fallback
,Quarterfinal,Netherlands,Colombia,team_a_loss,44,QF_M3,Colombia,Netherlands,elo_fallback
,Quarterfinal,Scotland,Croatia,team_a_loss,44,QF_M4,Croatia,Scotland,elo_fallback
,Semifinal,Spain,Portugal,team_a_win,44,SF_M1,Spain,Portugal,elo_fallback
,Semifinal,Colombia,Croatia,team_a_loss,44,SF_M2,Croatia,Colombia,elo_fallback
,Final,Spain,Croatia,team_a_win,44,FINAL_M1,Spain,Croatia,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_win,45,,,,
4.0,Group Stage,United States,Paraguay,team_a_win,45,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_loss,45,,,,
6.0,Group Stage,Brazil,Morocco,team_a_loss,45,,,,
7.0,Group Stage,Haiti,Scotland,draw,45,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,45,,,,
10.0,Group Stage,Netherlands,Japan,team_a_loss,45,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_win,45,,,,
14.0,Group Stage,Belgium,Egypt,team_a_loss,45,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,team_a_win,45,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,45,,,,
17.0,Group Stage,France,Senegal,team_a_loss,45,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,45,,,,
20.0,Group Stage,Austria,Jordan,draw,45,,,,
22.0,Group Stage,England,Croatia,team_a_win,45,,,,
23.0,Group Stage,Ghana,Panama,team_a_loss,45,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_win,45,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,45,,,,
28.0,Group Stage,Mexico,South Korea,team_a_win,45,,,,
29.0,Group Stage,United States,Australia,team_a_loss,45,,,,
30.0,Group Stage,Scotland,Morocco,team_a_loss,45,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,45,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,45,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,45,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,45,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_loss,45,,,,
38.0,Group Stage,Belgium,Iran,draw,45,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,45,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,45,,,,
43.0,Group Stage,Norway,Senegal,team_a_win,45,,,,
44.0,Group Stage,Jordan,Algeria,team_a_win,45,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,45,,,,
46.0,Group Stage,England,Ghana,team_a_win,45,,,,
47.0,Group Stage,Panama,Croatia,draw,45,,,,
49.0,Group Stage,Switzerland,Canada,draw,45,,,,
51.0,Group Stage,Scotland,Brazil,draw,45,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,45,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,45,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_win,45,,,,
56.0,Group Stage,Ecuador,Germany,team_a_loss,45,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_win,45,,,,
60.0,Group Stage,Paraguay,Australia,team_a_loss,45,,,,
61.0,Group Stage,Norway,France,team_a_loss,45,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,45,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,45,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,45,,,,
67.0,Group Stage,Panama,England,team_a_loss,45,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,45,,,,
69.0,Group Stage,Colombia,Portugal,team_a_win,45,,,,
71.0,Group Stage,Algeria,Austria,draw,45,,,,
